file	fac1	fac2	fac3	fac4	fac5	fac6	fac7
t000766	0	0	0	0	0	0	0
t000767	-1	0	0	0	0	0	0
t000768	0	0	0	0	1	1	0
t000769	0	0	0	0	1	1	0
t000770	0	0	0	0	2	0	2
t000771	0	0	0	0	0	0	0
t000772	0	0	0	0	0	0	0
t000773	0	0	2	0	0	0	0
t000774	0	0	0	0	0	0	1
t000775	0	-1	0	0	1	0	0
t000776	0	3	0	0	0	0	0
t000777	0	0	0	0	0	0	0
t000778	0	0	0	0	0	0	0
t000779	0	0	1	0	0	1	0
t000780	0	0	0	1	1	0	0
t000781	0	0	0	0	1	3	0
t000782	0	0	0	0	0	0	0
t000783	2	-1	2	0	0	0	0
t000784	0	0	2	-1	-1	0	0
t000785	0	0	2	0	0	0	1
t000786	0	0	0	1	0	0	0
t000787	1	0	0	0	0	0	0
t000788	0	0	0	0	0	0	0
t000789	0	0	0	0	0	0	0
t000790	0	0	1	0	0	0	0
t000791	1	0	0	0	0	0	1
t000792	0	0	0	0	0	1	0
t000793	1	1	1	1	0	0	0
t000794	0	0	0	0	0	0	0
t000795	0	0	3	0	0	0	0
t000796	1	0	0	0	0	0	0
t000797	1	0	3	0	0	0	0
t000798	0	0	0	0	0	0	0
t000799	0	0	0	0	0	0	0
t000800	1	0	0	0	0	0	0
t000801	0	1	1	-1	0	0	0
t000802	0	0	0	0	0	0	0
t000803	-1	0	1	1	0	0	0
t000804	0	0	1	0	0	0	1
t000805	0	0	4	0	0	0	0
t000806	1	0	0	0	0	0	1
t000807	0	0	0	1	2	0	0
t000808	0	0	0	0	-1	0	0
t000809	1	0	0	0	-1	0	0
t000810	1	0	0	1	0	0	0
t000812	0	0	0	0	0	0	0
t000813	0	0	0	-1	0	0	0
t000814	0	0	-1	0	0	1	1
t000815	0	0	0	0	0	3	0
t000816	0	0	0	0	0	0	1
t000817	0	0	0	0	0	0	0
t000818	0	0	2	0	0	0	0
t000819	0	0	3	0	0	0	0
t000820	0	1	0	1	5	0	-1
t000821	0	0	0	3	0	0	-1
t000822	0	0	1	0	0	0	0
t000823	0	0	0	0	2	0	1
t000824	0	0	-1	0	-1	0	1
t000825	0	0	2	0	0	0	0
t000826	0	0	0	0	0	0	0
t000827	2	0	0	0	0	0	0
t000828	0	0	1	0	2	2	1
t000829	1	0	0	1	0	0	0
t000830	-1	0	0	1	0	5	0
t000831	0	0	1	0	0	1	0
t000832	0	1	2	1	0	0	0
t000833	-1	1	0	0	1	2	0
t000834	0	0	0	0	0	0	0
t000835	0	0	1	1	0	1	0
t000836	-1	0	2	-2	0	0	0
t000837	0	0	0	1	-1	0	0
t000838	0	0	0	1	2	-1	0
t000839	0	0	2	1	0	0	0
t000841	2	0	0	0	0	0	0
t000842	-1	0	0	1	1	0	0
t000843	0	0	0	2	0	0	4
t000845	0	0	2	0	0	0	0
t000846	1	0	0	1	0	0	0
t000847	0	-1	0	0	0	0	0
t000848	0	0	1	0	0	0	0
t000849	0	0	0	0	0	0	1
t000850	0	0	0	0	0	0	1
t000851	0	0	2	0	0	0	0
t000852	0	0	2	0	0	0	0
t000853	0	0	1	-1	0	0	1
t000854	0	0	2	0	0	0	0
t000855	0	0	-1	1	1	0	0
t000856	0	0	1	0	0	0	0
t000857	0	1	0	1	1	1	2
t000858	0	0	1	-1	1	0	0
t000859	0	0	0	0	1	1	0
t000860	0	1	2	0	0	0	0
t000861	0	0	0	0	0	0	0
t000862	0	0	1	0	0	0	1
t000863	1	2	1	1	2	0	0
t000864	0	0	0	0	1	0	1
t000865	1	0	2	0	0	0	0
t000866	0	0	0	0	0	0	0
t000867	0	-1	2	0	0	0	0
t000868	0	1	0	0	0	0	0
t000869	0	0	0	0	-1	0	0
t000870	0	0	0	0	0	0	1
t000871	0	0	2	0	0	0	0
t000872	0	0	1	0	0	0	0
t000873	1	-1	-1	2	0	-1	1
t000874	0	0	1	0	0	0	0
t000875	0	0	0	0	0	0	0
t000876	0	0	0	1	0	0	0
t000877	2	0	0	1	0	0	0
t000878	1	0	0	0	1	-1	1
t000879	0	0	0	0	0	0	1
t000880	0	0	0	0	1	0	0
t000881	0	0	0	0	0	0	0
t000882	0	0	0	0	0	0	0
t000883	0	0	0	0	0	0	0
t000884	2	0	0	0	1	0	0
t000885	0	0	0	1	0	0	1
t000886	2	0	0	0	0	0	0
t000887	0	2	0	0	2	0	1
t000888	0	0	0	1	0	0	1
t000889	0	0	2	0	0	0	0
t000890	1	0	1	0	1	0	0
t000891	-1	-1	0	0	2	1	0
t000892	0	0	0	0	0	0	0
t000893	0	0	0	0	0	1	0
t000894	2	0	0	0	1	0	1
t000895	0	-1	2	0	0	0	0
t000896	2	0	1	0	0	0	0
t000897	0	0	0	0	1	0	0
t000898	0	2	1	0	0	4	0
t000899	0	0	1	0	0	0	0
t000900	0	0	1	-1	1	0	0
t000901	0	0	0	1	0	0	1
t000902	0	0	0	0	0	0	0
t000903	0	0	0	0	0	2	0
t000904	0	0	1	0	0	0	0
t000905	1	0	0	0	2	1	1
t000906	1	2	0	0	0	0	1
t000907	0	0	1	2	0	-1	0
t000908	1	0	1	1	0	0	0
t000909	0	0	1	0	0	0	0
t000910	-1	0	2	0	0	0	0
t000911	-1	0	1	0	0	0	2
t000912	0	0	0	0	0	0	1
t000913	0	0	0	0	0	0	0
t000914	0	0	0	0	0	0	2
t000916	0	0	0	0	0	1	3
t000917	0	0	0	0	0	0	1
t000918	-1	0	0	0	0	0	1
t000919	-1	-1	0	0	0	1	1
t000920	-1	0	0	0	0	-1	0
t000921	0	0	0	0	1	0	1
t000922	0	0	0	1	0	0	1
t000923	0	0	0	0	-1	0	3
t000924	2	0	0	0	0	0	1
t000925	1	0	0	0	1	1	0
t000926	0	0	0	1	0	0	0
t000927	0	0	0	0	0	0	1
t000928	1	0	0	1	0	0	1
t000929	1	0	0	1	0	0	0
t000930	0	0	0	0	0	0	1
t000931	1	-1	1	1	0	0	0
t000932	0	0	1	0	0	0	0
t000933	0	2	2	0	1	0	0
t000934	0	0	1	1	0	0	0
t000935	0	1	2	1	1	0	1
t000936	1	0	0	0	0	0	0
t000937	0	0	0	0	0	1	1
t000938	0	0	0	0	0	0	0
t000939	-2	0	0	0	0	1	0
t000940	0	0	1	0	0	0	0
t000941	0	0	0	0	1	0	0
t000942	0	0	0	-2	0	0	0
t000943	0	0	0	0	0	1	0
t000944	0	0	2	0	1	0	1
t000945	0	0	0	0	0	0	0
t000946	0	0	0	0	0	0	1
t000947	0	0	2	0	1	0	0
t000948	2	0	1	-1	0	0	0
t000949	0	0	0	0	1	1	1
t000950	0	1	0	0	0	1	1
t000951	0	0	1	0	2	1	0
t000952	0	0	0	1	0	0	1
t000953	0	0	0	-1	0	0	0
t000954	0	0	0	0	4	-1	0
t000955	1	0	1	1	0	0	1
t000956	0	0	0	0	0	1	1
t000957	0	-1	0	0	1	0	0
t000958	0	0	0	1	0	0	0
t000959	0	0	1	0	0	0	0
t000960	0	0	0	0	0	0	1
t000961	0	0	0	0	0	0	1
t000962	0	0	0	0	1	-1	2
t000963	0	0	0	0	0	0	0
t000964	0	0	2	0	0	0	0
t000965	0	0	0	0	0	1	1
t000966	1	0	0	0	0	0	0
t000967	-1	0	0	0	1	0	0
t000968	0	0	0	0	0	0	1
t000969	0	0	0	0	0	0	3
t000970	0	0	1	0	0	3	0
t000971	1	0	0	0	0	0	0
t000972	0	0	0	0	0	0	0
t000973	1	0	0	0	0	0	0
t000974	0	1	0	0	0	0	1
t000975	1	0	0	0	0	0	1
t000976	0	0	0	0	0	0	0
t000977	0	0	2	0	0	0	0
t000978	2	1	1	0	1	0	0
t000979	1	0	0	0	0	0	0
t000980	-1	0	0	0	0	4	0
t000981	0	0	0	0	1	0	1
t000982	0	-1	0	-2	4	0	0
t000983	1	0	0	0	0	0	1
t000984	0	0	0	0	0	0	1
t000985	0	0	1	0	0	1	0
t000986	0	0	0	0	0	0	1
t000987	0	0	1	0	-1	0	0
t000988	0	0	0	0	0	0	0
t000989	0	0	0	0	0	0	0
t000991	0	2	1	0	0	1	0
t000992	0	3	2	0	0	1	0
t000993	1	0	0	0	0	0	0
t000994	-1	-1	0	1	0	0	0
t000995	0	0	0	0	0	0	0
t000996	0	0	0	0	0	0	0
t000997	1	0	1	0	1	0	0
t000998	0	0	2	0	-1	0	0
t000999	1	0	0	-1	0	0	0
t001000	1	0	0	-1	0	0	0
t001001	0	0	0	0	0	0	0
t001002	0	0	0	0	0	0	0
t001003	0	0	0	1	0	0	0
t001004	0	0	1	0	0	0	0
t001005	1	0	1	0	0	0	1
t001006	0	0	1	1	0	1	2
t001007	0	0	0	1	2	0	0
t001008	0	0	1	0	0	1	0
t001009	0	0	0	1	0	0	2
t001010	0	0	2	1	0	0	0
t001011	0	0	0	1	0	0	0
t001012	0	0	0	0	0	0	0
t001013	0	0	1	1	1	0	1
t001014	1	0	0	0	1	0	0
t001016	0	0	0	0	0	0	0
t001017	0	1	1	0	0	0	0
t001018	-1	0	0	0	0	0	0
t001019	0	0	0	2	0	1	1
t001020	0	0	0	0	1	0	0
t001021	3	0	0	0	0	0	0
t001022	0	0	0	0	1	1	0
t001023	0	0	0	0	0	0	0
t001024	0	0	0	0	0	0	1
t001025	1	0	0	1	0	0	0
t001027	1	-1	1	0	0	0	0
t001028	0	0	1	0	0	0	0
t001029	0	0	0	1	0	0	0
t001030	0	0	0	1	0	0	0
t001031	0	0	1	0	0	0	0
t001032	0	0	1	0	0	0	0
t001033	0	0	0	0	0	0	0
t001034	0	0	1	0	0	0	0
t001035	1	0	1	0	0	0	0
t001036	0	0	0	1	0	0	-1
t001037	0	0	0	0	0	0	2
t001038	0	0	-1	1	0	0	1
t001039	0	-1	2	0	1	0	0
t001040	0	0	1	0	0	0	0
t001041	0	0	1	0	0	0	0
t001042	0	0	2	-1	0	0	0
t001043	1	0	0	0	0	0	0
t001044	1	0	0	0	0	0	0
t001045	1	0	0	0	0	0	0
t001046	1	0	0	0	0	0	0
t001047	0	0	0	0	0	0	0
t001048	0	0	0	0	0	0	0
t001049	0	0	2	0	0	0	0
t001050	0	0	1	0	0	0	0
t001051	0	0	0	0	1	0	0
t001052	0	0	1	0	0	0	0
t001053	0	0	0	0	0	1	0
t001054	0	0	0	0	1	0	0
t001055	1	0	0	0	0	0	0
t001056	1	0	0	0	0	0	0
t001057	0	0	0	1	0	0	0
t001058	0	0	0	1	0	0	0
t001059	0	0	1	0	0	0	0
t001060	0	0	0	1	0	0	0
t001061	-1	0	0	0	0	0	0
t001062	0	0	0	0	0	0	1
t001063	1	-1	3	0	-1	1	0
t001064	0	0	0	0	2	0	0
t001065	0	0	0	0	1	0	1
t001066	0	0	0	0	0	0	1
t001067	0	0	0	0	0	-1	0
t001068	0	0	1	-2	-1	1	0
t001069	1	0	0	0	1	0	1
t001070	1	-1	0	0	1	0	1
t001071	0	0	0	0	1	0	0
t001072	1	-1	0	0	0	1	0
t001073	0	0	0	0	0	0	0
t001074	0	0	0	0	0	0	0
t001075	0	-1	0	0	1	0	0
t001076	0	-1	3	0	0	1	1
t001077	2	0	0	0	1	0	1
t001078	0	0	1	1	2	0	1
t001079	0	0	0	0	0	0	1
t001080	0	1	0	0	0	0	4
t001081	0	0	2	0	0	0	0
t001082	1	0	0	0	0	0	1
t001083	3	0	1	0	0	0	0
t001084	0	1	-1	0	1	1	0
t001085	0	0	2	0	1	0	0
t001086	0	0	0	1	1	0	0
t001087	0	0	1	0	1	0	0
t001088	0	0	0	1	0	0	0
t001089	0	0	1	0	0	0	0
t001090	0	0	1	0	0	0	0
t001091	0	0	1	1	0	0	0
t001092	0	0	0	1	1	0	-1
t001093	0	0	0	-1	0	0	-1
t001094	0	1	0	0	0	0	1
t001095	0	0	1	0	0	0	0
t001096	-1	-1	0	0	0	3	0
t001097	0	0	0	0	0	2	0
t001098	0	0	1	0	0	1	0
t001099	1	0	1	1	2	0	0
t001100	0	0	1	0	0	0	1
t001101	0	0	0	0	0	0	0
t001102	0	0	0	1	0	0	0
t001103	0	0	0	1	0	0	0
t001104	2	0	0	0	0	0	0
t001105	0	0	4	0	0	0	0
t001106	-1	-1	-1	0	0	4	0
t001109	0	0	0	0	0	-1	0
t001110	0	0	0	0	0	-1	0
t001111	0	0	0	1	0	0	0
t001112	0	0	0	1	0	0	0
t001114	-1	0	1	0	0	1	0
t001115	-1	0	3	0	0	0	0
t001116	0	0	1	0	0	0	0
t001118	0	0	1	0	0	0	0
t001119	0	0	0	0	1	1	0
t001120	0	1	1	0	0	2	0
t001121	0	0	1	0	0	0	1
t001122	0	0	1	0	0	0	1
t001123	1	0	0	1	0	1	0
t001124	-1	0	1	0	0	1	0
t001125	0	0	1	0	-1	0	0
t001126	1	1	1	0	1	0	0
t001127	0	0	0	0	0	-1	0
t001128	0	1	1	0	0	0	0
t001129	0	0	1	0	0	1	1
t001130	0	0	1	0	0	1	1
t001131	0	-1	2	0	0	0	1
t001132	0	1	2	0	1	0	0
t001133	0	0	0	0	0	0	0
t001134	-1	-1	0	1	3	1	0
t001135	0	-1	0	1	0	0	0
t001136	0	1	0	0	1	0	1
t001137	0	0	0	1	1	0	0
t001138	0	0	0	0	0	0	1
t001139	0	0	0	0	0	0	0
t001140	0	0	0	0	0	0	0
t001141	0	0	0	0	0	0	1
t001142	-1	0	0	0	0	0	0
t001143	0	0	0	2	0	0	0
t001144	1	0	1	0	0	-1	0
t001145	0	0	3	0	0	0	0
t001148	0	0	1	0	0	0	0
t001149	0	0	1	0	0	0	0
t001150	0	0	0	1	0	0	2
t001151	1	1	0	0	0	0	0
t001152	2	1	0	0	0	0	0
t001153	0	0	1	0	0	0	0
t001154	0	0	0	0	1	2	1
t001155	0	0	0	0	1	1	0
t001156	0	0	0	1	3	1	0
t001157	0	0	1	0	0	0	0
t001158	0	0	2	0	0	0	0
t001159	0	-1	0	0	0	0	0
t001160	0	0	0	0	1	0	0
t001161	0	0	0	0	1	0	1
t001162	1	0	0	-1	-1	0	1
t001163	0	0	3	0	-2	0	0
t001164	0	0	2	-1	0	0	0
t001165	0	0	0	0	1	0	0
t001166	0	0	0	0	0	0	0
t001167	0	0	0	1	0	1	0
t001168	1	0	0	0	0	0	0
t001169	0	0	0	1	0	0	2
t001170	0	0	0	0	0	0	0
t001171	-1	0	0	0	0	0	0
t001172	0	0	0	1	-1	0	0
t001173	1	0	0	0	1	0	1
t001174	0	0	0	1	0	0	2
t001175	0	0	0	1	0	0	1
t001176	1	0	0	0	1	0	0
t001177	0	0	0	0	0	0	0
t001178	0	0	0	0	0	0	0
t001179	-1	0	0	0	1	0	0
t001181	0	0	0	0	0	0	2
t001182	0	-1	2	0	0	0	0
t001183	0	0	0	0	0	0	0
t001184	1	0	0	0	1	0	1
t001185	0	1	0	0	1	0	2
t001186	1	0	0	0	0	0	0
t001187	0	0	3	0	1	0	0
t001188	0	-2	2	0	1	0	0
t001189	0	0	4	0	0	0	0
t001190	0	0	1	0	0	0	0
t001191	0	0	0	0	0	0	0
t001192	0	0	0	0	0	1	1
t001193	0	-1	1	-1	0	1	0
t001194	0	1	-1	0	1	1	0
t001195	0	0	0	0	0	1	0
t001196	0	0	0	-1	-1	0	0
t001197	0	0	0	-1	0	0	0
t001198	0	0	0	0	-2	1	2
t001199	0	0	0	0	0	1	0
t001200	0	0	-1	0	0	0	2
t001201	1	0	0	0	0	0	0
t001202	0	0	0	0	0	0	0
t001203	0	0	0	0	3	0	0
t001204	1	0	0	-1	0	0	0
t001205	0	0	0	1	0	0	0
t001206	0	0	0	1	0	0	0
t001207	0	1	3	0	1	0	0
t001209	0	0	0	0	0	1	0
t001210	-1	0	1	0	0	1	1
t001211	0	0	0	0	0	0	1
t001212	1	0	2	0	0	0	0
t001213	0	1	0	1	0	0	0
t001214	0	0	0	0	-1	0	0
t001215	0	0	-1	2	0	0	1
t001216	0	0	1	-1	1	0	0
t001217	0	0	1	0	0	0	0
t001218	0	0	0	1	0	0	0
t001219	0	0	0	1	0	0	0
t001220	0	0	0	0	0	2	0
t001221	0	0	0	1	-1	0	0
t001222	0	0	0	0	1	0	0
t001223	-1	0	0	0	0	0	0
t001224	0	0	1	1	0	0	0
t001225	0	0	1	1	0	0	0
t001226	0	0	0	1	-1	0	0
t001227	4	0	0	0	0	0	0
t001228	0	0	0	1	0	0	1
t001229	0	1	-1	1	1	0	0
t001230	-1	0	0	0	0	2	0
t001231	0	0	1	0	0	0	1
t001232	0	0	0	-1	1	0	0
t001233	0	0	0	0	0	0	0
t001234	0	0	2	0	0	1	0
t001235	0	1	1	0	0	0	1
t001236	0	0	0	0	0	0	0
t001237	0	0	0	0	0	-1	1
t001238	0	0	0	0	0	1	0
t001239	0	1	0	0	1	0	0
t001240	0	0	0	1	0	-1	0
t001241	1	0	1	0	1	0	0
t001243	-1	1	0	0	0	4	0
t001244	-1	1	0	0	0	3	0
t001245	1	0	1	0	0	0	1
t001246	0	0	0	0	0	0	1
t001247	0	0	0	0	0	1	0
t001248	0	0	0	0	0	1	0
t001249	0	0	0	0	0	1	1
t001250	0	0	0	0	0	1	0
t001251	0	0	0	1	0	2	0
t001252	2	0	0	0	0	-1	1
t001253	0	0	0	0	0	0	1
t001254	0	0	0	0	0	1	0
t001255	2	0	0	0	0	1	0
t001256	0	0	0	1	0	0	1
t001257	0	0	1	0	0	-1	0
t001258	0	1	0	0	0	3	1
t001259	0	0	0	0	1	2	1
t001260	0	0	0	0	-2	1	1
t001261	0	0	-1	0	0	2	1
t001262	0	0	0	1	0	0	0
t001263	-1	0	1	0	-1	1	0
t001264	0	0	0	0	0	2	1
t001265	0	0	2	0	0	0	2
t001266	0	0	1	0	0	0	0
t001267	0	0	0	0	0	1	1
t001268	1	0	1	0	0	0	1
t001269	-1	0	0	1	0	0	0
t001270	0	0	-2	0	0	2	1
t001271	1	0	0	0	0	0	0
t001272	1	0	1	1	1	0	0
t001273	0	0	2	0	0	0	0
t001274	0	0	0	0	0	0	0
t001275	-1	0	0	0	1	1	0
t001276	0	-2	1	0	0	0	0
t001277	-1	0	0	0	0	0	0
t001278	0	0	0	0	1	0	1
t001279	0	0	0	0	0	1	0
t001280	0	1	0	0	0	4	0
t001281	0	1	1	0	1	4	0
t001282	0	0	0	0	0	0	0
t001283	0	0	1	0	0	0	0
t001284	0	0	1	0	0	0	0
t001285	0	0	2	0	0	0	0
t001286	1	0	1	0	0	0	0
t001287	0	0	0	0	0	-1	0
t001288	0	0	0	0	0	-1	0
t001289	0	0	1	0	0	0	0
t001290	0	0	1	0	0	0	0
t001291	0	0	0	0	0	3	1
t001292	0	0	0	1	0	0	0
t001293	0	0	0	0	0	2	0
t001294	0	0	0	0	0	2	0
t001295	1	0	1	0	0	0	1
t001296	0	0	1	0	0	0	1
t001297	0	1	1	2	0	1	0
t001298	0	0	0	0	0	1	0
t001299	1	0	0	0	0	0	1
t001300	0	0	0	1	0	0	0
t001301	0	0	0	0	0	0	0
t001302	1	0	0	0	0	-1	0
t001303	0	0	1	-1	0	0	0
t001304	-1	0	1	-1	0	0	0
t001305	1	0	1	0	0	-1	1
t001306	1	0	0	0	1	0	0
t001307	1	0	2	0	0	0	0
t001308	0	0	0	0	0	1	0
t001309	0	0	0	0	0	1	0
t001310	0	0	-1	0	0	2	0
t001311	1	0	1	1	0	0	0
t001312	0	0	1	0	0	0	0
t001313	0	0	1	0	0	-1	1
t001314	0	0	0	0	0	0	0
t001315	0	0	-1	0	-1	-1	1
t001316	0	0	0	-1	0	0	0
t001317	0	0	1	0	0	1	1
t001318	0	0	0	0	0	-1	0
t001319	0	0	0	0	0	0	0
t001320	-1	0	0	0	0	0	0
t001321	0	0	2	0	0	1	0
t001322	0	0	1	0	0	2	0
t001323	0	0	0	1	0	0	0
t001324	0	0	0	0	0	1	0
t001325	0	0	1	0	2	0	3
t001326	0	0	0	1	0	0	0
t001327	0	-1	0	0	-1	0	0
t001328	0	0	1	1	0	0	0
t001329	-1	0	0	0	0	2	0
t001330	0	0	0	0	2	1	0
t001331	1	0	1	0	0	0	0
t001332	0	0	0	0	0	0	4
t001333	0	0	0	0	1	2	0
t001334	0	0	0	0	0	1	0
t001335	0	0	0	0	0	0	0
t001336	0	0	0	0	1	2	4
t001337	0	0	0	0	0	0	1
t001338	0	0	0	0	0	0	1
t001339	1	0	0	0	0	0	0
t001340	1	0	0	0	0	0	0
t001341	0	0	0	0	0	0	0
t001342	0	0	0	0	0	0	0
t001343	0	0	0	1	0	0	0
t001344	0	0	0	1	0	0	0
t001345	0	0	0	1	0	0	0
t001346	1	0	0	0	2	0	1
t001347	0	0	0	1	0	0	0
t001348	1	0	0	0	0	-1	0
t001349	-1	-1	1	0	0	0	1
t001350	0	0	1	1	0	0	0
t001351	0	0	1	0	0	0	0
t001352	0	0	0	1	0	1	0
t001353	0	0	0	0	0	0	2
t001354	0	2	1	-1	0	0	0
t001355	0	0	1	0	0	1	0
t001356	-1	0	1	0	2	3	1
t001357	1	0	0	0	0	1	0
t001358	-1	0	0	0	1	0	1
t001359	0	0	0	1	0	-1	0
t001360	0	0	0	-1	0	0	0
t001361	0	0	1	0	0	0	0
t001362	0	0	0	1	0	0	0
t001363	1	0	1	0	0	1	0
t001364	0	0	-1	0	0	0	0
t001365	0	0	0	0	0	0	1
t001366	0	0	0	0	0	2	0
t001367	0	0	0	0	0	1	0
t001368	0	0	0	0	0	1	0
t001369	0	0	0	-1	0	0	0
t001370	0	0	0	-1	0	0	0
t001371	0	0	0	0	0	0	0
t001372	0	0	0	0	0	0	0
t001373	0	0	0	1	0	0	1
t001374	0	0	0	0	0	0	0
t001375	0	1	0	0	0	2	0
t001376	0	1	0	0	0	2	0
t001377	-1	0	0	0	1	0	1
t001378	0	0	0	0	0	0	1
t001379	0	0	0	0	-1	0	1
t001380	0	0	0	0	0	1	2
t001381	0	0	1	1	0	1	0
t001382	2	0	0	0	0	0	1
t001383	0	0	0	0	0	2	0
t001384	0	0	0	0	0	1	1
t001385	0	0	0	1	0	0	0
t001386	0	1	0	1	1	0	0
t001387	0	0	0	0	0	1	1
t001388	-1	0	0	0	0	1	1
t001389	-1	0	0	0	0	4	0
t001390	0	0	1	0	0	1	1
t001391	0	0	0	0	1	2	0
t001392	1	0	-1	1	0	1	0
t001393	0	0	0	0	1	0	2
t001394	0	0	0	0	2	1	0
t001395	0	0	0	0	2	1	0
t001396	0	0	0	0	0	0	0
t001397	0	0	1	0	1	0	1
t001398	0	0	1	0	1	0	1
t001399	0	0	0	1	1	-1	0
t001400	0	0	-2	0	0	2	1
t001401	0	1	0	-1	1	0	0
t001402	-1	0	0	0	1	0	1
t001403	0	0	0	0	0	2	0
t001404	0	0	0	1	1	0	1
t001405	0	0	0	1	0	0	0
t001406	0	0	1	0	0	4	1
t001407	-1	0	0	0	0	0	1
t001408	0	0	0	0	0	0	1
t001409	0	0	1	0	0	0	2
t001410	0	0	0	0	1	-1	0
t001411	2	0	0	0	0	0	0
t001412	1	0	0	1	0	1	1
t001413	0	0	0	0	0	2	0
t001414	0	0	0	0	0	1	0
t001415	0	0	0	0	0	1	0
t001416	0	0	2	0	1	0	0
t001417	0	0	0	1	0	3	0
t001418	0	0	1	0	0	1	0
t001419	0	0	-1	1	0	0	0
t001420	0	0	1	0	0	0	0
t001421	3	0	0	1	0	0	0
t001422	0	0	0	0	0	0	0
t001423	0	0	1	0	0	0	1
t001424	0	0	0	0	1	0	0
t001425	0	0	0	0	0	1	1
t001426	0	0	0	0	0	2	0
t001427	0	0	0	0	0	3	1
t001428	1	2	0	1	1	0	0
t001429	0	0	-2	0	0	2	1
t001430	0	0	0	0	0	1	0
t001431	0	0	0	0	0	2	2
t001432	0	1	1	1	0	0	0
t001433	0	0	0	0	0	0	1
t001434	0	0	0	0	0	0	0
t001435	0	0	0	1	0	0	0
t001436	0	0	1	0	0	0	0
t001437	0	0	1	0	0	0	0
t001438	0	0	0	0	1	2	0
t001439	-1	0	0	0	0	2	0
t001440	-1	0	0	0	0	2	0
t001441	0	1	1	0	0	2	0
t001442	-1	0	0	0	0	3	0
t001443	0	0	-2	0	1	3	1
t001444	0	0	0	1	0	0	2
t001445	0	0	1	0	1	0	0
t001446	0	0	0	0	0	1	1
t001447	-1	0	0	-1	1	0	1
t001448	0	0	0	0	0	0	1
t001449	0	0	0	0	0	-1	3
t001450	0	0	0	0	0	0	0
t001451	0	0	0	0	0	0	0
t001452	0	0	0	0	1	0	0
t001453	0	0	0	0	0	0	0
t001454	-1	0	0	1	0	0	0
t001455	0	0	0	0	0	2	0
t001456	0	-1	0	0	0	2	0
t001457	0	0	1	0	0	1	0
t001458	1	0	2	-1	0	-1	0
t001459	0	0	0	1	0	0	2
t001460	0	0	0	0	0	0	1
t001461	0	0	0	0	0	0	1
t001462	1	0	0	0	0	2	0
t001463	0	1	3	0	-1	0	1
t001464	0	0	0	1	1	0	2
t001465	0	0	0	0	-3	1	1
t001466	0	0	0	0	0	-1	1
t001468	2	0	0	0	0	0	0
t001469	0	0	0	0	0	0	0
t001470	0	0	0	0	0	0	0
t001471	0	0	0	0	0	0	1
t001472	0	0	0	0	1	0	1
t001473	0	0	1	0	0	0	0
t001474	0	0	0	0	0	0	1
t001475	0	0	0	1	0	0	1
t001476	0	0	0	1	0	0	1
t001477	0	0	1	0	0	-1	0
t001478	0	0	0	0	2	0	0
t001479	0	0	0	-1	1	0	1
t001480	0	0	0	0	1	0	0
t001481	0	0	1	0	0	3	1
t001482	0	-1	0	1	3	1	0
t001483	1	0	0	0	0	-1	2
t001484	0	0	0	0	-1	1	1
t001485	0	0	1	0	1	0	1
t001486	0	2	0	0	-1	2	1
t001487	1	0	1	0	1	0	0
t001488	0	0	-2	0	0	2	1
t001489	0	0	0	0	0	1	0
t001490	0	0	0	1	0	0	0
t001491	4	0	0	0	0	0	0
t001492	0	0	0	0	0	1	0
t001493	0	0	-2	0	1	3	1
t001494	0	0	-1	1	1	0	1
t001495	0	0	0	0	0	1	1
t001496	0	0	1	0	0	0	0
t001497	0	0	0	0	0	3	1
t001498	0	0	0	0	0	2	1
t001499	0	0	0	1	1	2	0
t001500	0	0	0	0	0	0	0
t001501	0	0	0	1	0	0	1
t001502	0	0	-2	0	1	3	1
t001503	0	0	0	0	0	2	0
t001504	0	0	0	0	0	0	1
t001505	0	1	0	0	2	0	0
t001506	2	0	-2	1	1	0	1
t001507	0	0	0	0	1	1	0
t001508	-1	-1	0	1	2	0	1
t001509	0	0	0	1	1	2	1
t001510	0	0	0	1	3	3	1
t001511	2	0	0	1	1	0	0
t001512	0	0	0	0	1	1	0
t001513	0	0	-1	0	0	0	1
t001514	0	0	0	1	1	0	1
t001515	0	0	0	0	0	0	3
t001516	0	0	0	0	0	0	0
t001517	0	0	0	1	0	0	0
t001518	3	0	1	-2	0	0	1
t001519	0	0	0	1	0	1	0
t001520	0	0	0	1	1	3	0
t001521	0	0	1	0	0	0	0
t001522	0	0	0	-1	0	0	3
t001523	1	0	1	0	0	0	0
t001524	0	0	0	1	0	0	1
t001525	0	-1	0	1	0	0	1
t001526	0	1	0	0	0	0	0
t001527	0	0	1	1	0	1	0
t001528	0	0	0	0	0	0	0
t001529	0	0	0	0	0	0	0
t001530	0	0	0	0	0	0	0
t001531	-1	0	1	0	0	-1	1
t001532	0	0	1	0	0	0	1
t001533	1	0	0	0	0	0	0
t001534	0	0	0	0	0	0	0
t001535	0	0	0	0	2	0	1
t001536	1	0	0	0	2	1	1
t001537	0	0	2	0	0	0	0
t001538	0	0	2	0	0	0	1
t001539	0	0	0	0	0	-1	0
t001540	0	0	0	1	0	0	1
t001541	0	0	0	1	1	0	0
t001542	0	0	0	0	-1	1	0
t001543	2	0	0	0	0	0	0
t001544	0	0	1	0	-1	0	0
t001545	0	0	1	0	-1	0	0
