df_index	text
014115	"RT @ENZUH14: Se você pretende ser levado a sério em 2022 e em diante... Recomendo não se auto intitular ""Conservador"". É um termo usado por…"
019536	RT @EPio38: Nesta foto o Bolsonaro pede ao Carlos para prestar atenção nas minhas postagens, pois sou um conservador que ama os valores da…
008851	RT @ESRNascimento38: @conservadoratha Mourão se mostra um grande agente chinês, o PR Bolsonaro tem que tomar cuidado com ele.
013886	RT @EcpgPR: @LeoJaime Desde 12 de Dezembro as 3 Forças Armadas estão atuando junto a outros ministérios, com a presença neste dia do Presid…
018830	RT @EdRaposoBrasil: Não foram só os generais que traíram a pátria, Bolsonaro disse que faltou apoio também no STF. Pelo jeito ao menos um d…
016413	RT @EdRaposo_: A marcha da família de 1964 não foi um ato isolado, ela foi precedida por dezenas de manifestações menores. Nosso povo sempr…
016739	RT @EdRaposo_: De acordo com a folha, a campanha de Bolsonaro está alarmadíssima com a tal ‘carta pela democracia’. Fonte? ‘A informação qu…
019772	RT @EdRaposo_: Digitem Bolsonaro no Mercado Livre e vejam a quantidade de gente que ganha dinheiro usando o nome dele. Aí a família resolve…
019751	RT @EdRaposo_: Quer dizer que tem gente da ‘direita’ dando chilique porque a família Bolsonaro tá vendendo calendário? Essa turma merece me…
013694	RT @Ed_Brasil1: @BolsonaroSP @LANACION Por falar em família, ninguém deve ter protegido tanto a família de investigações e punido os invest…
013074	RT @Edevaldo_1: Mandato vitalício pra Bolsonaro 😂😂😂😂😂😂😂😂😂 meu Deus era só o que faltava em banania
017709	RT @EdiasEdison: Bolsonaro terá que explicar compra de metade do patrimônio da família co...  via @YouTube
011044	RT @EdinaldoMarques: @CarlosBolsonaro Eu confio em Bolsonaro. Ele foi militar. Estudou estratégia. Acredita em Deus. Respeita e valoriza a…
011222	RT @EdinaldoMarques: @Jambock67 Eu confio em Bolsonaro. Ele foi militar. Estudou estratégia. Acredita em Deus. Respeita e valoriza a famíli…
011050	RT @EdinaldoMarques: @Rconstantino Eu confio em Bolsonaro. Ele foi militar. Estudou estratégia. Acredita em Deus. Respeita e valoriza a fam…
011071	RT @EdinaldoMarques: @jairbolsonaro @BolsoMito380 Eu confio em Bolsonaro. Ele foi militar. Estudou estratégia. Acredita em Deus. Respeita e…
015520	RT @Edisonaugusto12: @SigaGazetaBR Bolsonaro apoia Romário no RJ? Deus nos livre desse encosto, volta pro mar oferenda. Nosso senador no RJ…
017785	RT @EdnaMar04795069: Vá sim, com a camisa 👕 amarela, só não grite. 22. Vamos honra nossa  no comando sempre, não anule seu vot…
016543	RT @EdneiaScanto: #GBRASILSDV💚💛 ➡️TODOS PELA LIBERDADE🇧🇷 @RE_BOLSONARO @ManesAlexandre @VanuzaRocha12 @Melkpsobrinho @Nuu0204 @Antnio30…
001906	RT @Edo_Ho_: Homem que exibiu arma em carreata pela vitória de Bolsonaro é morto a tiros no Piauí @rsantostuitter 
016157	RT @EdsonFilho74: Bolsonaro assediador e seus filhos sempre usam a narrativa que a esquerda é contra a família e eu lembro de Pedro Guimarã…
020458	RT @EdsonFilho74: Bolsonaro preso amanhã porquê lugar de ladrão é na cadeia. BOLSONARO NA CADEIA! 
017122	RT @EdsonFilho74: Finalmente o Twitter mostrou como a família Bolsonaro compra imóveis,para eles é fácil pagar em espécie porquê eles fazem…
014667	RT @EdsonFilho74: Jair Messias Bolsonaro foi péssimo militar e não aprendeu nem usar uma arma,foi péssimo deputado e como presidente é o pi…
016970	RT @EdsonFilho74: Ladrão subiu no Twitter porquê + da metade dos imóveis da família Bolsonaro foram pagos em dinheiro vivo,parece até que a…
016421	RT @EdsonFilho74: Ladrão🤑🤣🤣 Pesquisa datafolha mostra que 73% da população brasileira diz que há corrupção no governo Bolsonaro. #LulaEoPTR…
020201	RT @Edsonicyouth: O ladrão de jóias está voltando!!! JANONES EU AUTORIZO! BOLSONARO NA CADEIA! 
020217	RT @Edsonicyouth: Sem perdão pra ladrão de jóias miliciano! BOLSONARO NA CADEIA! JANONES EU AUTORIZO! 
008655	RT @EduQuim101: Reforçar as Forças Armadas. Palavras do General Heleno em entrevista ao Pingos nos I's. Tem toda razão. O Maldito Comunis…
010157	RT @Eduardo34068603: @claudioedantas É amigo Bolsonaro conquistou o Nordeste e o 🇧🇷todo. Glórias a Deus
003406	RT @EduardoLima75: #BoaViagemPresidente Presidente Bolsonaro estará visitando um país abençoado e escolhido por  ele venha aprende…
013039	RT @Edvande92729623: A extinção do Bolsa Família é uma tragédia. O Auxílio Brasil que Bolsonaro quer instalar não é um programa social para…
018887	RT @ElZORRO32333230: Bolsonaro: “Dei a minha vida por essa pátria”  via @YouTube
015864	RT @Elainnefaria1: Além das forças Forças Armadas será contrata uma empresa independente pra fazer auditoria do sistema eleitoral e das ur…
018879	RT @Elainnefaria1: Se Bolsonaro usasse a caneta seria preso junto com a família no mesmo instante. Essa é a minha impressão.😔
019046	RT @EldaNoem1: Segui tantos brasileiros que se diziam patriotas, e agora estão se mostrando inaptos para crer em Deus?! Pode me deseguir,…
012298	"RT @ElenTorres10: E a família Bolsonaro vai lançar manual contra ""rachadinha""? 😏"
016119	RT @EletricPhuneral: Governo Bolsonaro de tudo: tem ladrão, bandido e até assediador. Só falta gente honesta.
004745	RT @Eliasde_Deus: Batemos o recorde de trabalhadores na informalidade: são 38,8 milhões trabalhando sem carteira assinada e sem direitos tr…
012676	RT @Elieteandradem2: @MidiaNINJA É isso Senador Humberto Costa esse ladrão Flávio Chocolate Bolsonaro rachadinha tem que enfiar língua no c…
005755	RT @EliezerMaciel1: @folha PL1645/19 e Lei 13.954/19, a maior INJUSTIÇA e TRAIÇÃO que ., a família Bolsonaro, deputados do PSL fizeram…
005758	RT @EliezerMaciel1: @sbtjornalismo PL1645/19 e Lei 13.954/19, a maior INJUSTIÇA e TRAIÇÃO que ., a família Bolsonaro, deputados do PSL…
009281	"RT @EliniBoabayd: ""Direita"" ? ""Conservadorismo"" ? No YouTube? No Twitter? Instagram? 😂😂 Os vencedores votaram em Bolsonaro , sem curso ,sem…"
015062	RT @ElisCavi: Eu apoio Bolsonaro, Sertanejo, Agro, Amazônia, PORTE de Armas, Voto aditável, venda Estatais sem lucros, Presos tem que traba…
011435	RT @ElisaMS9: Senador revela a maracutaia da CPI: tudo armado para incriminar Bolsonaro  
004871	RT @ElisaMS9: Sou Elisa Bolsonaro....e deixo umas imagens da pobrezinha da sem teto, sem terra, bolsista família, moradora do agreste, lenh…
019558	RT @ElisaineChaves: @VanLiberdade Isso não é segredo pra ninguém, sabemos que foi dado um grande golpe no roubo das eleições, sabemos que o…
020624	RT @EliseWilshaw: -Governo Lula além de cortar Bolsa família, cortou Auxílio Gás de mais de 250 mil famílias, com a desculpa de que família…
020697	RT @EliseWilshaw: 3 meses de Reduções -Bolsa de Valores e Bolsa Família ! 👉Inicio de 2019 governo JB pegou desemprego com a pior Taxa histó…
006190	"RT @Elittle07195740: @jairbolsonaro Liberdade de expressão...então... ""Bolsonaro silenciou todos os ministros: só ele fala"" - ISTO QUANDO N…"
007222	RT @Emanoel1953: Lembrar, sempre... Thiago Lacerda, atorzinho de merda, analfabeto político, eleitor do ladrão Aécio, admirador do juiz lad…
006103	"RT @Emanoel1953: Moro (@SF_Moro): ""Entrega de equipamentos de segurança, 70 viaturas, 200 coletes e 250 armas, à PM (do RN) pelo Governo do…"
003207	RT @Emanoel1953: Para quem não sabe que ele é garoto-propaganda do ladrão Aécio, bajulador do golpista Tasso Jeiressati, lacaio do marionet…
006367	"RT @Emanoel1953: Pelo visto, o miliciano incompetente e o juiz ladrão não estão usando o mesmo frasco para álcool gel... ""Bolsonaro chama M…"
004017	RT @Emanoel1953: Se o ladrão Aécio construiu um aeroporto com a nossa bufunfa em um terreno do seu tio, não é de se estranhar que a larápia…
005643	"RT @Emanoel1953: Surge mais um pepino para a família de ladrões resolver em 2020... ""Sargento preso com cocaína na Espanha processa Eduardo…"
017148	RT @EmersonArtur: Quem é que vota armado ???? Kkkkk.. putha diferença vai fazer.... Só vou esperar um idiota de esquerda vestir uma camisa…
018079	RT @EnilaSotnas18: FINALMENTE ACABOU PORRA, ADEUS ACIMA DE TUDO JAIR, LULINHA NOSSO PRESIDENTE E VAI TOMAR NO CU BOLSONARO IRRAAAAAAAAAA h…
011388	RT @EnockFormiga: AQUI NÃO TEM NENHUM IDIOTA PARA ACREDITAR NA MENTIRA DA IMPRENSA COMUNISTA! BOLSONARO É A ÚNICA VERDADE. #EuApoioBolsonar…
011437	RT @EnockFormiga: CADA UM VOTA DE ACORDO COM O SEU CARÁTER, EU NÃO VOTO EM LADRÃO, EU VOTO EM BOLSONARO. #BolsonaroPresidenteAte2026
011056	RT @EnockFormiga: Comunistas estão cercando Bolsonaro na CPI do Covid para derrubá-lo. A administração da CPI foi formada só por esquerdist…
008860	RT @EnockFormiga: No Maranhão, nas barbas do comunista Dino, Bolsonaro mostra como se luta a “Guerra Cultural”. Jair Bolsonaro está doutrin…
005165	RT @EoLili2010: Ala o JN mandando o recadinho da Rede Globo p Bolsonaro e família.
020303	"RT @Ercio_Santos: ""Deixem só os brasileiros"" Patriotas Conservadores que conhecem e convivem com a mídia podre, pedem para a polícia retir…"
002864	RT @EricoDietrich: Quer saber quem é o verdadeiro ladrão? Lula, pede para mostrarem as provas. Flávio Bolsonaro, pede para esconderem as pr…
008373	RT @EricoDietrich: ‘Um NEGÓCIO de FAMÍLIA’: Com direito a título de filme, Bolsonaro ganhou uma página inteira no The New York Times. Bol…
017973	RT @ErikaCador: Baixada Santista @jairbolsonaro @GovTarcisioSP @astro_pontes @AragaoMosart @PelaLiberdade1 #fabioduarte #motociata #mi…
017451	RT @ErikakHilton: A família Bolsonaro, que já foi alvo de várias investigações de rachadinhas, comprou 51 imóveis com DINHEIRO VIVO! Foram…
018631	RT @ErikakHilton: Se sua segunda-feira tiver ruim, lembre que teve gente tomando chuva na frente de quartel hoje enquanto a família do Bols…
020051	RT @Erikmor46345088: @BolsonaroSP Deus que mim livre comprar essa merda da MILICIA bolsonaro os vermes cão 🐕 sem luz!💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣…
004701	RT @ErionaldoB: Até o final do governo Bolsonaro, o exército vai tá usando porrete como arma, e comendo uma refeição ao dia. Quem ainda dúv…
007464	RT @EscutaZeNinguem: URGENTE! A Abin está investigando se o cachorro da família Bolsonaro é cachorro mesmo ou se é um felino. Há suspeitas…
015648	RT @Esguicero: @jairmearrependi Deus escolheu as coisas loucas, escolheu as coisas fracas, escolheu as coisas desprezíveis, por isso ele es…
015892	RT @EspaguetePCB: Eu não entendo muito bem qual é o ponto de ficar afirmando que o Jair Bolsonaro é cristão. Afinal, é por ele ser cristão…
000024	RT @Estadao: 'Arma é garantia de nossa liberdade', defende Bolsonaro em Curitiba (via @EstadaoPolitica)  https://t.c…
014761	RT @Estadao: @EstadaoPolitica Bolsonaro promete 'contagem de votos' nas eleições e diz que militares darão vida pela liberdade https://t.c…
015260	RT @Estadao: Bolsonaro defende contagem paralela de votos pelas Forças Armadas (via @EstadaoPolitica) 
004941	RT @Estadao: Em último dia, Raquel Dodge pede que STF declare inconstitucionalidade de decretos de armas de Bolsonaro e barre Escola sem Pa…
010438	RT @Estadao: GOVERNO BOLSONARO | Comandantes das Forças Armadas dizem a novo ministro da Defesa que não darão um passo para contrariar a C…
016646	RT @Estadao: ‘Arma de fogo pode garantir liberdade no futuro’, diz Bolsonaro (via @EstadaoPolitica) 
018777	RT @Estadao: ‘Bolsonaro é um ladrão, por isso não assinei a CPI da Toga’, diz Fábio Trad a passageiro que o questionou em avião; assista (v…
015968	"RT @EstevamReboucas: @heldersalomao Até as ""igrejas"" evangélicas, são passíveis de desvios de caráter. Em vez de pregarem adoração a Deus,…"
019450	RT @EstevamReboucas: Marina acusa Bolsonaro de crime de lesa-pátria e diz que Fundo Amazônia será usado em ações emergenciais para os ianom…
008012	RT @EstevamReboucas: Nassif revela como Rodrigo Maia está nas mãos da família Bolsonaro 
011533	RT @Estrategista7: @folha @mat_alencastro @Folha e @GloboNews Como é difícil ter a maior arma de influência desse país, tanto empenho, e no…
009712	RT @EuRobo36: Dudu Bananinha (@BolsonaroSP), vulgo Poka Rola, membro da família governamental que menospreza isolamento, vacinas e o covid,…
009895	RT @EuRobo36: “Fato é que Bolsonaro invadiu o espaço parlamentar e conquistou apoio para sua blindagem e de sua família. Conquistou posiçõe…
014332	RT @EuSouLivres: Bolsonaro mais uma vez envergonha os valores da liberdade e democracia, relativizando a invasão russa. Enquanto as democr…
010971	RT @EuSouLivres: Inédito na nossa democracia, a renúncia coletiva do comando das Forças Armadas denuncia tentativa de interferência de Bols…
017287	RT @EuclidesSanta: Leonardo Sakamoto - Investigação aponta que família Bolsonaro é grande lavanderia de dinhe...  vi…
005128	RT @EugenioCosta5: #QuemMandouMatarMarielle @jandira_feghali FILHO DE BOLSONARO SE CONFUNDE E PROVA PUBLICAMENTE QUE TEVE REGISTRO NA CAS…
012238	"RT @Eulavomeucarv: Bolsonaro lança hoje o projeto ""Minha arma, minha vida"". Milicianos tem condições especiais."
018574	RT @Eulavomeucarv: Vamos desafiar Eduardo Bolsonaro a mostrar uma pequena parte do video denuncia do seu pen drive? É que tem comunistas ma…
020207	RT @EvaPimenta2: 💦LuIa fechou as torneiras da Transposição, mas Deus mandou chuva com vontade pra comemorar a volta de Bolsonaro. https://t…
007144	RT @Evaldo12338892: @CarlaZambelli38 @conservadoratha @jairbolsonaro Meu orgulho e ter votado no Bolsonaro raiz dinovo 💚💙💛💛 #Somos57MILHOES…
008282	RT @Evilzio5: @senadorhumberto O NYT dá uma páginas a Bolsonaro. Diz que ele é miliciano, ladrão, incompetente, suspeito de participar de…
006886	RT @Exmarxistaa: @Rafaela_Pavaoo @AMC_Bolsonaro @AMendoncaAGU Emocionante. Deus abençoe estes homens. Que eles façam por nós.
012105	"RT @Exmarxistaa: Que thread linda! ""O militar serve à Pátria e raríssimos homens na nossa história mostraram com tanta força, com tanta cla…"
015808	RT @EzedequiasVito1: GLÓRIA A DEUS POR TUDO ISSO!!! • Encerramento da Marcha Para Jesus • Manaus-AM, 28 de Maio de 2022 • O povo do Amazo…
011002	"RT @FATIMAA80856038: STF pode ter ""atropelado"" Bolsonaro por ter tido respaldo do alto escalão das forças armadas  v…"
010890	RT @FCSMidiaLivre: General Santos Cruz diz que Bolsonaro age com total falta de respeito e ofende as Forças Armadas …
004135	RT @FDideus: Então quer dizer que a esquerda governou o país por mais de UMA DÉCADA, mas a culpa das mulheres ganharem menos é do Jair Bols…
010469	RT @FMouraBrasil: Bolsonaro tenta perverter as Forças Armadas: 
010433	RT @FMouraBrasil: Bolsonaro vocalizou o sentimento da parcela conservadora do povo em 2018 ao defender pautas que não tinham representativi…
008810	RT @FMouraBrasil: Cinco dias atrás, o candidato apoiado pela família Bolsonaro publicou vídeo criticando a empresa do homem que entregou ma…
018593	RT @FMouraBrasil: Os ativistas estão tão hipnotizados pelas narrativas dos Bolsonaro que já são mais bolsonaristas que a família do preside…
020332	RT @FNitrami: Governo Lula Ladrão removeu os carros blindados que Bolsonaro tem direito por ser ex presidente engraçado Sarney , Collor ,…
008154	RT @FTIMAMCMENEZES1: Graças a Deus Amém e ao Pr Bolsonaro Gratidão #20MesesSemCorrupcao
015307	RT @Fa1ryNight: @jairbolsonaro Agradeço a Deus por ter nos dado a oportunidade de ter um presidente como o Sr., algo que parecia impossível…
011188	RT @Fa1ryNight: Que Deus abençoe JB & PG 💜 Bonoro com 66 PG com 71 q poderia estar em qq paraíso se lixando pro Brasil, mas está lá com res…
001137	RT @Fabi_Moller_: Atenção mulheres conservadoras, estou criando um grupo só de Mulheres para apoiar Bolsonaro, faremos ações semanais, vamo…
004467	RT @FabiaMazza: Nossa, mas já tem tonto caíndo na conversa do Bolsonaro de que vai fazer não sei o que pelos animais! PELO AMOR DE DEUS! O…
016556	RT @FabioSoares80: URGENTE !!!! Lula defende ladrão de celular e Bolsonaro que ladrão leve uma surra. E vc já teve pena do ladrão q roubou…
001591	RT @FabioVi22722029: Filhos do ódio, da injustiça e do facismo, bolsonaro “não” todo homem que usa a palavra de Deus para esconder a vdd so…
008731	RT @Fabio_Gou: Bolsonaro faz um governo igual ao dos militares na ditadura, limpo, sem crimes, sem corrupção e acima de tudo com liberdade…
017538	RT @FabiolaFaria: @rafalougon @AymarMarilena Rica Perrone, fala sobre os amigos globais que votam escondidos no Bolsonaro. A oartir de 10:5…
013617	RT @FabrisNuria: “Deus foi maravilhoso conosco, fantástico e não podemos reclamar de nada. Por vezes, estamos pisando em ouro, mas pedindo…
003945	"RT @FadaIlha: FLORIPAaaa te amo desde Sempre "" TRABALHADOR, Presta Atenção, o bolsonaro tá do lado do LADRÃO!"" Amo esse Meu POVO! #30MpelaE…"
003904	"RT @FadaIlha: Os estudantes cantaram hoje ""TRABALHADOR, presta Atenção, o bolsonaro tá do Lado do LADRÃO!"" #30MpelaEducacao …"
019002	RT @FaelCalderone: Presidente Bolsonaro fujão. Graças a Deus esse terror acabou. 
016123	RT @FalqueiroMartha: Vamos falar de novo da família que passa seus dias atacando, difamando e tentando (em vão) desgastar a imagem do Bolso…
015236	RT @FatimaCRegina: @GeneralMourao Do quê adianta cantar o hino nacional, mas ser um parasita sanguessuga da pátria? Ou um morde e assopra c…
002366	RT @FatimadeDeus: Planos de Bolsonaro para educação incluem 'vouchers', ensino à distância e universidade paga 
002087	"RT @Fatimaordemur: Equipe ""farmacêutica"" de Bolsonaro já está trabalhando a todo vapor produzindo remédio p/curar os ""indultados"" #indulton…"
001167	RT @Fatimaordemur: Retweeted Raphael Panichi 😎 👉🏻 (@PanichiRaphael): Parte 10. Comunista Godoy - “A saúde em Cuba é uma coisa que funcio…
010908	RT @FehGimenes91: @kbarbosilva @VillaMarcovilla Eu só tenho pena de pessoas que apoiam o Bolsonaro a ligam ele a Deus... Deus é amor e isso…
001599	RT @FelicioB: A veja acusando o Bolsonaro de ter roubado o cofre que era dele msm e o povo chamando o msm de ladrão, o engraçado dessa hist…
001234	RT @Felipe01299665: Ja comprei a pipoca pra assistir o Bolsonaro no Roda Viva amanha! Pior que o Alckmin nao da pra ser, meu Deus que vergo…
017391	"RT @FelipeDOPT: Achei curioso Bolsonaro falar no debate q ""não aperta mão de ladrão"". Então como ele cumprimenta aliados e os filhos? Não é…"
020162	RT @FelipeDOPT: Bolsonaro defende invasores do 8 de janeiro: 'Chefe de família, mães e avós'. Via UOL É lógico q ele defende. O porco asq…
011164	RT @FelipeDOPT: Bolsonaro está em pânico. Há crimes que envolvem ele e toda a família. Nem o general fralda geriatrica chegado a fazer vers…
006418	RT @FelipePedri: Segue... - A facilidade com que o estado achatou e destruiu a liberdade no ocidente é impressionante. O Governo Do Brasil…
014474	RT @Felipe_da_Cunha: 70% das famílias brasileiras estão endividadas. 2% da população investe na bolsa de valores. Para quem Bolsonaro gove…
013388	RT @Felipe_da_Cunha: General Heleno diz que Bolsonaro mostrará o 'Brasil real' à Europa no G20, mas o drama das famílias que buscam comida…
017117	RT @FerSAguiar: Família Bolsonaro: Tem troco pra um milhão? Só tenho dinheiro vivo. 
019213	"RT @FernandaDeNegr1: ""Lula foi o presidente que mais encheu de dinheiro os cofres das Forças Armadas para modernizá-las; Dilma também. Bols…"
000712	RT @FernandoCesar77: O Esquerdismo só cresce no Brasil, agora até Villa, Sheherazade e Bolsonaro são comunistas 
004460	RT @FernandoFraiha: Destruição da Amazônia, corrupção em família, funcionários fantasmas, envolvimento com milícia, perseguição a jornalist…
001988	RT @FernandoHoliday: O Fantástico está exibindo uma matéria sobre as origens da família Bolsonaro. @jairbolsonaro precisou virar Presidente…
016681	"RT @FernandoHortaOf: ""Se eu defender menos transparência nas eleições, financiar ditaduras comunistas na América Latina, manter diálogos ca…"
013002	RT @FernandoHortaOf: Alguém avisou para as pessoas que ganhavam o Bolsa Família que a lei que criou o programa do Bolsonaro só vai até o fi…
012195	RT @FernandoHortaOf: Bolsonaro tem apoio de uns 20% da população, uma parte das forças armadas, uma parte das polícias militares (quase tud…
009765	RT @FernandoHortaOf: Governo Bolsonaro - Guedes: Pão francês - 16,8% de imposto Livros - 12% de imposto (CBS) Armas - 0% de imposto (alíqu…
014749	RT @FernandoLCGomes: diálogo entre bolsonarista x lulista o seu é o ladrão de 9 dedos x o seu é genocida, fascista e ladrão e o Lulinha? x…
008237	RT @FigurasPubcptm: VERGONHA INTERNACIONAL! O caso de corrupção da família Bolsonaro agora é capa do New York Times. 
013802	RT @FilhoLutz: Governo Bolsonaro registra queda histórica de invasões de fazendas -  Os donos de terras estão armado…
018821	RT @Fiuzafirmao2: 23:59 - O Bolsonaro é Militar, e indicou militares e técnicos para os cargos; 00:00 - O Lula é ladrão, e indicou ladrões…
019024	RT @Fiuzafirmao2: Bolsonaro hoje é o maior líder da direita do planeta. É firme em seus posicionamentos corretos, dos bons costumes. Deus,…
002882	RT @FlaRobSal: Enfim habemos um PowerPoint da família Bolsonaro e sua relação com a Milícia. By @folha 
003856	RT @FlaRobSal: Trabalhador Presta atenção O Bolsonaro tá do lado do ladrão... Assim está cantando o povo aqui em Florianópolis, debaixo de…
016561	RT @FlavRodriges: 🤣🤣🤣🤣🤣 chupa lularapio KD o primeiro das pesquisas e Bolsonaro no 1° turno é 22 é 22 toma seu ladrão 😡
016139	RT @FlaviaMSoares76: Um garoto faz poema para presidente Jair Bolsonaro! Deus colocou Bolsonaro e somente Ele pode tirar! 🇧🇷😎 Vídeo em…
018954	RT @Flaviaccesario: @DanieleGouveaa1 @mariaap03503874 É inconstitucional o presidente continuar no poder. Vai passar para as forças armadas…
013596	RT @Flaviamaynarte: Bolsonaro rebatiza o Bolsa Família do Lula. Moro copiou o slogan do Lula. Os dois querendo ser Lula pra enfrentar o…
019082	"RT @Flaviamaynarte: O ""ADEUS"" ao Jair Brasileiros comemoram e cantam na fuga de Bolsonaro no Aeroporto de Brasília. 🤣 …"
013084	RT @Flaviamaynarte: O Bolsa Família acabou. Isso mesmo. Bolsonaro conseguiu acabar com o maior programa social do Brasil, reconhecido no mu…
012213	RT @Flavio0027: “Rachadinha” da família Bolsonaro vai parar no New York Times Jornal do EUA fez longa reportagem sobre as suspeitas de corr…
017765	RT @FlavioBolsonaro: Agora Felipe Melo também declara o voto em Bolsonaro! A família toda é 22!!! #BolsonaroNoPrimeiroTurno …
016147	RT @FlavioBolsonaro: Inacreditável a força que a mídia faz contra Bolsonaro e contra o próprio Brasil, MAS Deus e o povo estão conosco! 🇧🇷
001621	RT @FlavioBolsonaro: Lideranças religiosas com Bolsonaro! Obrigado ao Bispo Abner Ferreira pela grande força! “Brasil acima de tudo, Deus a…
016256	RT @FlavioBolsonaro: 🏠Governo Bolsonaro entrega moradias a 1.120 famílias de baixa renda em Maceió (AL). 🏠Os residenciais Parque da Lagoa…
003664	RT @FlavioXSid: Bolsonaro assinará Medida Provisória para facilitar abertura de empresas  via @conservadordc
020144	RT @Flavio_Bottini: @JadsonWenceslau Os traficantes tem armas de GUERRA, e vai jogar a culpa no Bolsonaro? Francamente....
019269	RT @FloraOliveira7: @renatobarrosbr Bolsonaro deixou muita gente em dúvida. Nossa reação é pra ser de revolta contra ele e as Forças Armada…
017959	RT @FlviaLeo16: O governo do presidente Bolsonaro ultrapassou o número de 410 mil títulos de terras entregues à famílias brasileiras , e 80…
019313	RT @FolhaPolitica: Bolsonaro denuncia deturpações da imprensa voltadas a marginalizar a direita brasileira, defende a liberdade e lista con…
014353	RT @FolhaPolitica: Bolsonaro reage a Moraes, do STF, e alerta para risco de vazamentos: ‘crime de lesa-pátria!’  htt…
015745	RT @FolhaPolitica: Bolsonaro relata ações do governo federal e das Forças Armadas para ajudar vítimas das chuvas  ht…
011237	RT @FolhaPolitica: General Braga Netto faz pronunciamento impactante no Senado, aborda art. 142 e missão das Forças Armadas no Gov. Bolsona…
017611	"RT @FontesLamberto: Bolsonaro diz ""não ver problema"" em comprar 51 imóveis com dinheiro vivo  - LADRÃO, LADRÕES, BAN…"
016336	RT @Fora_Seu_Jair: Tudo gente finíssima,chefes de família,todos mocinhos e mocinhas da mais alta qualidade e detentores do mais alto padrão…
017463	RT @ForasteiroLp: A Polícia Federal vai concluir um monte fofoca, ops, investigações feitas contra a família Bolsonaro nos últimos anos, lo…
017154	RT @Franciely_lusto: #bolsonarocorrupto #ForaBolsonaro Família Bolsonaro / dinheiro vivo 
017213	RT @Franciely_lusto: A esposa comprou 14 imóveis, o filho comprou 37 imóveis. E ainda tem gado para chamar de ladrão o Lula que visitou e…
001035	RT @Francischini_: Eduardo Bolsonaro CONVOCA A TODA NAÇÃO CONSERVADORA PARA VOTAR DELEGADO FRANCISCHINI no Prêmio Congresso em Foco 2018! V…
007643	RT @Francisco_SPBR: @BrazilFight Bolsonaro luta pela liberdade, STF impõe ditadura, senado chancela STF. #GoBolsonaroMundial
013350	RT @Franfranco38: Não sou muito de hashtag, gosto de provocar a esquerda delirante. Sou Bolsonaro sim. Fora Bolsonaro, o resto é ladrão. S…
016930	RT @FranzeNicolina: @GionBR Não tenho dúvida que o Bolsonaro é o único nessa nação capaz de enfrentar o que está por vir. Deus capacitou o…
002042	RT @FrenteDemocrat: Não foi por falta de aviso: Bolsonaro, além de incompetente, é autoritário e contrário às liberdades democráticas. Um d…
000719	RT @FriedHardt: direita criticando direita: -vai se fude conservador cheirosinho vai da o cu pro temer entao -vai VC se fude da o cu pro bo…
003788	RT @FriedHardt: se aquilo la custou 17 milhões tem q mandar a PF investigar pq claramente superfaturado pelo amor de deus vcs querem me faz…
006861	RT @FtimaSo50727184: @OlavoOpressor Eu penso assim tbm. O que as Forças Armadas estão esperando para defender o PR Bolsonaro? Será que te…
008334	RT @Furlan_Maiara38: Pronto, agora vamos falar de Política!! Quais as novidades de hoje? Deus é Maravilhoso!! Bolsonaro é o melhor Pres…
003603	RT @GARCIA_BH: . ... Bolsonaro anuncia que o homem do campo terá mais flexibilidade na questão do Armamento e adivinha quem a @RedeGlobo fo…
017153	"RT @GCasaroes: Bolsonaro sobre diversidade religiosa: ""o Brasil é um país cristão. Não tem essa historinha de Estado laico não. As minorias…"
003761	RT @GDimenstein: Ao Deus dará 
003962	RT @GDimenstein: Como todos sabemos, os ricos no Brasil são de esquerda, vítimas dos comunistas que comandam o marxismo cultural. https://…
003141	RT @GDimenstein: Esses vídeos sobre a família Bolsonaro não mudam meu apoio à reforma da previdência. Só reafirmam minha visão de que eles…
003134	RT @GDimenstein: O passado da família Bolsonaro é imprevisível 
002630	RT @GDimenstein: Trabalhei na Folha de 1995 até 2015. Sou obrigado a admitir: editorial de hoje comprova que a família Bolsonaro tem razão.…
011395	RT @GERALDO86493688: O Brasil está sendo governado pela família. Filhos de Bolsonaro ampliam influência em ações do governo federal https:/…
020425	RT @GViaccava: E lá vem pergunta difícil! Lula “armou” depois que falou que tudo era armação do Moro? Não é a apenas o Paradoxo BR que desc…
015863	RT @GaIo_Na_Veia: Candidato que apoia Lula ou Bolsonaro não terá meu voto nem da minha pequena e humilde família. Inclusive, continuem faz…
008700	RT @Gabriel89308339: @MaiconSchuck @RodrigoMaia Pq se não o primeiro a se f... é a família Bolsonaro. 👍
019097	RT @GabrielKustow: 🚨 Contagem regressiva: A partir de 01/01/2023 Bolsonaro estará sem Deus, sem pátria e sem família 
019571	RT @GabrielKustow: 🚨Grave: ONG contratada pelo governo Bolsonaro cobrou de famílias pobres por cisternas 
001638	RT @GabrielaRnp: Minha família td vota no Bolsonaro kkkkkkkkkkkk Paciência
013462	RT @GalanteTanaka: JÁ VOTARAM??? Olhem bem o que este Sr. Angelo Coronel aprontou!!! Vote NÃO!!! REPASSE!!! 😱😡🤬💪🏼 #LIBERDADE é nosso mais v…
